timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
1,29.372812509536743,4,"[0, 0]",29.379929065704346,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,1
2,19.373790502548218,3,"[0, 0]",19.37773871421814,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,0,1
3,6.533782958984375,2,"[0, 0]",6.53805947303772,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,1
4,0.9317028522491451,1,"[1, 0]",0.935739994049072,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, 1.57, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 1.57, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,1
0,38.84058737754822,5,"[0, 0]",38.846004009246826,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,1
1,32.02504634857178,4,"[0, 0]",32.0298056602478,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,1
2,19.30703330039978,3,"[0, 0]",19.311310529708862,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,1
3,6.538405656814575,2,"[0, 0]",6.542211055755615,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,1
4,0.9333620071411131,1,"[1, 0]",0.9379396438598631,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,1
0,38.891175508499146,5,"[0, 0]",38.89528489112854,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,4
