timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
8,7.827112436294556,1,"[0, 0]",7.8321475982666025,9,"[[13.0, 2.0, 1.57, 8], [13.0, 3.0, 3.14, 9]]","[[13.0, 5.0, 1.57, 8], [13.0, 5.0, 3.14, 9]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
9,10.326308250427246,1,"[0, 0]",10.333293437957764,10,"[[13.0, 3.0, 3.14, 9], [12.0, 3.0, 4.71, 10]]","[[13.0, 5.0, 3.14, 9], [13.0, 5.0, 4.71, 10]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,1
0,122.31765961647034,7,"[0, 0]",122.32493591308594,1,"[[1.0, 2.0, 0.0, 0], [3.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [3.0, 4.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
1,105.5898756980896,6,"[0, 0]",105.5971086025238,2,"[[3.0, 2.0, 0.0, 1], [5.0, 2.0, 0.0, 2]]","[[3.0, 4.0, 0.0, 1], [5.0, 4.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
2,87.17865252494812,5,"[0, 0]",87.18974900245667,3,"[[5.0, 2.0, 0.0, 2], [6.0, 2.0, 0.0, 3]]","[[5.0, 4.0, 0.0, 2], [7.0, 4.0, 0.0, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9458333331441661, 0.954166666475833]]",[1.0],[1.0],[0.45833333333333304],[0.5416666666666661],0,1,1
3,67.4468286037445,4,"[0, 0]",67.45351719856262,4,"[[7.0, 2.0, 0.0, 3], [9.0, 2.0, 0.0, 4]]","[[7.0, 4.0, 0.0, 3], [9.0, 4.0, 0.0, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
4,48.32258057594299,3,"[0, 0]",48.33181810379028,5,"[[9.0, 2.0, 0.0, 4], [11.0, 2.0, 0.0, 5]]","[[9.0, 4.0, 0.0, 4], [11.0, 4.0, 0.0, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
5,25.369388580322266,2,"[0, 0]",25.379900693893433,6,"[[11.0, 2.0, 0.0, 5], [13.0, 2.0, 0.0, 6]]","[[11.0, 4.0, 0.0, 5], [13.0, 4.0, 1.57, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
6,8.035659790039062,1,"[0, 0]",8.04053783416748,7,"[[13.0, 2.0, -1.57, 6], [13.0, 1.0, 0.0, 7]]","[[13.0, 4.0, 1.57, 6], [13.0, 5.0, 3.14, 7]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
7,7.437128067016602,1,"[0, 0]",7.4427008628845215,8,"[[13.0, 2.0, 0.0, 7], [13.0, 2.0, 1.57, 8]]","[[13.0, 5.0, 3.14, 7], [13.0, 5.0, 1.57, 8]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
