timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
3,17.967106580734253,4,"[0, 0]",17.969388484954834,4,"[[6.0, 3.0, 4.71, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 3.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,2
4,13.055627584457397,3,"[0, 0]",13.060922622680664,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 2.0, -1.57, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,2
5,4.507071018218994,2,"[0, 1]",4.5108606815338135,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -1.57, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9166666664833331, 0.983333333136666]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,0,2
0,38.98374319076538,7,"[0, 0]",38.98675274848938,1,"[[6.0, 3.0, 3.141592653589793, 0], [5.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,2
1,35.10784602165222,6,"[0, 0]",35.11078643798828,2,"[[6.0, 3.0, 3.14, 1], [5.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 0.0, 2]]","[[0.09999999997999999, 0.09999999997999999], [0.474999999904999, 0.624999999875]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,2
2,25.75589156150818,5,"[0, 0]",25.758670568466187,3,"[[6.0, 3.0, 3.14, 2], [5.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.39999999991999996, 0.6999999998599991]]",[1.0],[1.0],[0.33333333333333304],[0.6666666666666661],0,1,2
3,17.568363904953003,4,"[0, 0]",17.570425748825073,4,"[[6.0, 3.0, 4.71, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,2
4,11.776455879211426,3,"[0, 0]",11.779510974884033,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 1.0, -1.57, 5]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,2
5,4.073737859725952,2,"[0, 1]",4.078736066818237,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, -3.14, 6]]","[[0.09999999997999999, 0.09999999997999999], [0.24999999995, 0.84999999983]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,1,2
0,46.10152792930603,7,"[0, 0]",46.104939699172974,1,"[[6.0, 3.0, 3.141592653589793, 0], [6.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, 0.0, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,1
1,38.991782665252686,6,"[0, 0]",38.99540305137634,2,"[[6.0, 3.0, 3.14, 1], [6.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [1.0, 3.0, 0.0, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.9416666664783331, 0.958333333141666]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,0,1
2,38.0979208946228,5,"[0, 0]",38.10040283203125,3,"[[6.0, 3.0, 3.14, 2], [6.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,1
3,21.322966814041138,4,"[0, 0]",21.32594895362854,4,"[[6.0, 3.0, 3.14, 3], [6.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 3.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,1
4,14.001904249191284,3,"[0, 0]",14.00635313987732,5,"[[6.0, 3.0, 3.14, 4], [5.0, 3.0, 3.14, 5]]","[[3.0, 2.0, -1.57, 4], [3.0, 2.0, -1.57, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.924999999815, 0.974999999805]]",[1.0],[1.0],[0.25],[0.75],0,0,1
5,4.582776308059692,2,"[0, 1]",4.586333513259888,6,"[[5.0, 3.0, 3.14, 5], [4.0, 3.0, 3.14, 6]]","[[3.0, 1.0, -1.57, 5], [3.0, 0.0, 0.0, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9166666664833331, 0.983333333136666]]",[1.0],[1.0],[0.16666666666666602],[0.833333333333333],0,0,1
0,45.45618033409119,7,"[0, 0]",45.45903992652893,1,"[[6.0, 3.0, 3.141592653589793, 0], [5.0, 3.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
1,38.60386061668396,6,"[0, 0]",38.60783004760742,2,"[[6.0, 3.0, 3.14, 1], [5.0, 3.0, 3.14, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 0.0, 2]]","[[0.09999999997999999, 0.09999999997999999], [0.474999999904999, 0.624999999875]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,1
2,26.438483238220215,5,"[0, 0]",26.441864252090454,3,"[[6.0, 3.0, 3.14, 2], [5.0, 3.0, 3.14, 3]]","[[2.0, 3.0, 0.0, 2], [3.0, 3.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.39999999991999996, 0.6999999998599991]]",[1.0],[1.0],[0.33333333333333304],[0.6666666666666661],0,1,1
3,20.95008945465088,4,"[0, 0]",20.952971696853638,4,"[[6.0, 3.0, 3.14, 3], [5.0, 3.0, 3.14, 4]]","[[3.0, 3.0, -1.57, 3], [3.0, 2.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.324999999935, 0.774999999845]]",[1.0],[1.0],[0.25],[0.75],0,1,1
