timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
2,20.273120880126953,5,"[0, 0]",20.276241302490234,3,"[[3.0, 2.0, 1.57, 2], [3.0, 3.0, 1.57, 3]]","[[1.0, 2.0, 0.0, 2], [2.0, 2.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,8
3,15.768955945968628,5,"[0, 0]",15.772823333740234,4,"[[3.0, 3.0, 1.57, 3], [3.0, 3.0, 1.57, 4]]","[[2.0, 2.0, -1.57, 3], [2.0, 1.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.62499999990625, 0.87499999986875]]",[1.0],[1.0],[0.25],[0.75],0,1,8
4,2.424872875213623,2,"[0, 0]",2.428302049636841,5,"[[3.0, 3.0, 1.57, 4], [3.0, 4.0, 1.57, 5]]","[[2.0, 1.0, 0.0, 4], [2.0, 1.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,8
5,0.836713314056396,2,"[0, 0]",0.8400020599365231,6,"[[3.0, 4.0, 1.57, 5], [3.0, 5.0, -0.0, 6]]","[[2.0, 1.0, -1.57, 5], [2.0, 0.0, -1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,8
0,35.951462745666504,7,"[0, 0]",35.95486521720886,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
1,28.215253114700317,6,"[0, 0]",28.218932390213013,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 4.71, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, 1.57, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
2,22.67497968673706,5,"[0, 0]",22.678863286972046,3,"[[3.0, 2.0, 4.71, 2], [3.0, 1.0, 3.14, 3]]","[[2.0, 3.0, 1.57, 2], [2.0, 4.0, -0.0, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
3,23.081347703933716,5,"[0, 0]",23.085272789001465,4,"[[3.0, 1.0, 3.14, 3], [2.0, 1.0, 1.57, 4]]","[[2.0, 4.0, 1.57, 3], [2.0, 5.0, -0.0, 4]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,2
4,15.019957304000854,4,"[0, 0]",15.025675296783447,5,"[[2.0, 1.0, 1.57, 4], [2.0, 2.0, 3.14, 5]]","[[2.0, 5.0, -0.0, 4], [3.0, 5.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
5,14.904548406600952,4,"[0, 0]",14.908791303634644,6,"[[2.0, 2.0, 3.14, 5], [1.0, 2.0, 1.57, 6]]","[[2.0, 5.0, 0.0, 5], [3.0, 5.0, -1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,2
