game_length,weight_final,agent,action,num_iter,gamma_exp3,runtime,sum_payoffs,num_count,expected_payoff,num_run
1,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.48,33.95833332710806,672,0.05053323411772032,6
1,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.48,304.20833327756947,3386,0.08984298088528336,6
1,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.48,35.70833332678721,714,0.05001167132603251,6
2,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.75,305.41666661068115,3422,0.08925092536840477,7
2,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.75,34.49999999367533,678,0.05088495574288397,7
2,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.75,34.83333332694751,646,0.05392156861756581,7
2,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.75,313.4999999425341,3454,0.0907643311935536,7
1,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.45,37.24999999317124,724,0.051450276233661926,7
1,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.45,306.12499994388577,3376,0.09067683647626948,7
1,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.45,301.08333327814165,3335,0.09027986005341579,7
1,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.45,38.87499999287328,765,0.05081699345473631,7
2,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.77,35.916666660082214,664,0.054091365451931044,8
2,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.77,305.4583332773407,3436,0.08889939850912128,8
2,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.77,35.29166666019682,672,0.05251736110148336,8
2,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.77,311.5833332762185,3428,0.0908936211424208,8
1,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.47,306.5416666104757,3412,0.08984222350834575,8
1,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.47,33.833333327131,688,0.049176356580132266,8
1,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.47,310.4166666097665,3443,0.09015877624448634,8
1,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.47,32.54166666070116,657,0.049530695069560364,8
2,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.78,310.8333332763559,3410,0.09115347016901933,9
2,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.78,36.291666660013476,690,0.05259661834784562,9
2,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.78,300.04166661166556,3310,0.09064702918781437,9
2,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.78,41.08333332580167,790,0.05200421939974895,9
1,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.5,36.624999993285826,743,0.0492934051053645,9
1,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.5,303.6666666110025,3357,0.09045774995859472,9
1,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.5,307.87499994356557,3390,0.09081858405414914,9
1,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.5,35.16666666021986,710,0.049530516422844874,9
2,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.78,298.5833332785999,3363,0.08878481512893248,10
2,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.78,38.66666665957803,737,0.052464947977717814,10
2,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.78,309.4583332766084,3379,0.09158281541184031,10
2,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.78,40.04166665932597,721,0.05553629217659635,10
1,0.2,0,"[1.0, 0.0]",4100.0,0.3,0.47,308.3749999434737,3424,0.09006279203956592,10
1,0.2,0,"[0.0, 0.0]",4100.0,0.3,0.47,33.24999999390459,676,0.049186390523527496,10
1,0.2,1,"[0.0, 0.0]",4100.0,0.3,0.47,33.12499999392754,675,0.049074074065077834,10
1,0.2,1,"[1.0, 0.0]",4100.0,0.3,0.47,308.583333276769,3425,0.0900973235844581,10
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.7,774.1111109906699,3349,0.23114694266666763,0
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.7,31.66666666174066,251,0.12616201857267195,0
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.7,41.99999999346655,313,0.13418530349350336,0
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.7,753.3333332161296,3287,0.2291856809297626,0
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.43,42.55555554893568,310,0.137275985641728,0
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.43,761.2222221037853,3290,0.2313745355938557,0
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.43,46.55555554831344,346,0.134553628752351,0
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.43,749.4444443278438,3254,0.2303148261609846,0
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.82,755.7777776601927,3298,0.22916245532449747,1
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.82,37.88888888299496,302,0.12545989696355947,1
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.82,36.22222221658756,269,0.13465510117690543,1
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.82,771.8888887687963,3331,0.23172887684442997,1
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.48,757.4444443265985,3306,0.2291120521254079,1
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.48,36.222222216587554,294,0.12320483747138623,1
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.48,777.1111109902017,3365,0.23093940891239279,1
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.48,29.444444439864117,235,0.12529550825474092,1
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.71,39.44444443830854,298,0.13236390751110247,2
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.71,753.555555438317,3302,0.22821185809761266,2
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.71,773.4444443241083,3342,0.23143161110835078,2
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.71,36.666666660962875,258,0.1421188630269879,2
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.44,34.66666666127398,265,0.1308176100425433,2
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.44,769.1111109914472,3335,0.2306180242852915,2
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.44,757.999999882067,3301,0.22962738560498847,2
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.44,38.222222216276435,299,0.12783351911798138,2
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.74,770.999999880045,3312,0.23278985503624547,3
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.74,40.44444443815298,288,0.14043209874358673,3
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.74,729.6666665531473,3177,0.229671597907821,3
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.74,61.55555554598006,423,0.14552140791011836,3
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.44,32.99999999486658,258,0.12790697672428905,3
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.44,767.222222102853,3342,0.22956978518936358,3
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.44,767.2222221028552,3342,0.22956978518936422,3
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.44,32.777777772678924,258,0.12704565028170126,3
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.7,42.66666666002951,303,0.14081408138623602,5
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.7,746.7777776615942,3297,0.22650220735868795,5
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.7,776.6666665458282,3353,0.2316333631213326,5
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.7,36.111111105493734,247,0.1461988303866143,5
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.43,36.77777777205669,285,0.12904483428791821,5
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.43,767.2222221028543,3315,0.23143958434475242,5
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.43,40.77777777143445,321,0.12703357561194534,5
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.43,755.2222221047226,3279,0.23032089725670102,5
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.7,34.99999999455547,271,0.12915129149282462,6
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.7,757.4444443265998,3329,0.22752912115548204,6
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.7,39.11111110502706,273,0.14326414324185735,6
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.7,771.3333332133273,3327,0.2318404969081236,6
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.42,752.4444443273777,3275,0.22975402880225274,6
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.42,42.666666660029506,325,0.13128205126162926,6
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.42,37.555555549713475,281,0.1336496638779839,6
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.42,767.3333332139465,3319,0.23119413474358136,6
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.71,32.777777772678924,255,0.12854030499089775,7
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.71,779.6666665453602,3345,0.23308420524524967,7
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.71,39.77777777159002,316,0.12587904358098106,7
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.71,750.6666665498768,3284,0.2285830287910709,7
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.43,752.1111109940955,3274,0.22972239187357835,7
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.43,41.44444443799741,326,0.12713019766256875,7
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.43,772.1111109909817,3334,0.2315870158941157,7
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.43,34.55555555018015,266,0.12990810357210583,7
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.79,751.2222221053456,3323,0.22606747580660416,8
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.79,38.22222221627644,277,0.1379863617916117,8
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.79,29.888888884239428,248,0.12051971324290092,8
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.79,783.5555554336463,3352,0.233757623936052,8
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.43,58.55555554644673,417,0.14042099651426074,8
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.43,740.4444443292451,3183,0.23262470761207826,8
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.43,57.5555555466023,408,0.1410675381044174,8
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.43,743.4444443287799,3192,0.23290866050400374,8
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.68,765.8888887697273,3255,0.23529612558209748,9
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.68,47.88888888143937,345,0.1388083735693895,9
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.68,31.555555550646837,286,0.11033411031694698,9
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.68,756.8888887711305,3314,0.2283913363823568,9
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.43,740.2222221070583,3214,0.23031183015154272,9
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.43,49.555555547846765,386,0.12838226825867038,9
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.43,771.5555554355137,3308,0.23323928519816015,9
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.43,38.888888882839396,292,0.13318112631109383,9
2,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.69,755.3333332158169,3285,0.22993404359690012,10
2,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.69,35.88888888330608,315,0.11393298058192407,10
2,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.69,769.5555554358258,3312,0.23235373050598604,10
2,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.69,42.77777777112334,288,0.14853395059417826,10
1,0.8,0,"[1.0, 0.0]",3600.0,0.1,0.46,770.888888768949,3336,0.2310818011897329,10
1,0.8,0,"[0.0, 0.0]",3600.0,0.1,0.46,33.888888883617184,264,0.1283670033470348,10
1,0.8,1,"[1.0, 0.0]",3600.0,0.1,0.46,757.2222221044103,3295,0.2298094756007315,10
1,0.8,1,"[0.0, 0.0]",3600.0,0.1,0.46,38.22222221627643,305,0.12531876136484074,10
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.32,30.24999999546247,202,0.14975247522506174,0
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.32,362.1249999456791,1398,0.2590307581871811,0
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.32,384.74999994228386,1452,0.26497933880322583,0
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.32,25.12499999623121,148,0.16976351348804872,0
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.19,372.4999999441224,1416,0.26306497171195087,0
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.19,27.74999999583741,184,0.1508152173686816,0
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.19,371.74999994423484,1414,0.26290664776820005,0
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.19,27.999999995799907,186,0.150537634386021,0
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.3,363.2499999455103,1368,0.2655336256911625,1
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.3,37.62499999435618,232,0.16217672411360423,1
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.3,31.374999995293713,195,0.1608974358733011,1
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.3,369.4999999445722,1405,0.262989323803966,1
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.18,380.99999994284696,1430,0.2664335663935993,1
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.18,27.62499999585618,170,0.1624999999756246,1
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.18,355.12499994672964,1361,0.2609294635905435,1
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.18,36.24999999456237,239,0.15167364014461243,1
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.31,25.499999996174967,152,0.16776315786957216,2
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.31,391.2499999413083,1448,0.270200276202561,2
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.31,31.37499999529368,221,0.14196832577055965,2
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.31,354.62499994680445,1379,0.25716098618332445,2
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.18,26.49999999602493,178,0.14887640447205017,2
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.18,370.87499994436615,1422,0.26081223624779615,2
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.18,378.9999999431467,1443,0.26264726260786325,2
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.18,23.6249999964562,157,0.15047770698379745,2
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.34,31.499999995274973,183,0.17213114751516378,3
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.34,365.37499994519123,1417,0.2578510938215887,3
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.34,367.62499994485387,1385,0.2654332129565732,3
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.34,36.99999999444995,215,0.17209302322999978,3
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.2,24.374999996343696,157,0.15525477704677512,3
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.2,376.74999994348457,1443,0.2610880110488459,3
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.2,373.62499994395364,1434,0.26054741976565804,3
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.2,25.249999996212434,166,0.1521084337121231,3
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.32,21.12499999683125,146,0.14469178080021403,5
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.32,386.49999994202136,1454,0.2658184318720917,5
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.32,23.499999996474987,178,0.1320224718903089,5
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.32,370.6249999444036,1422,0.26063642752771,5
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.19,32.7499999950874,217,0.1509216589635364,5
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.19,360.2499999459605,1383,0.26048445404624765,5
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.19,25.99999999609993,163,0.15950920243006092,5
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.19,380.74999994288436,1437,0.26496172577792926,5
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.3,370.37499994444124,1416,0.26156426549748674,6
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.3,29.874999995518706,184,0.16236413041042774,6
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.3,30.37499999544369,202,0.15037128710615688,6
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.3,371.6249999442537,1398,0.265826180217635,6
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.18,23.87499999641872,162,0.14737654318776988,6
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.18,371.9999999441974,1438,0.2586926286120983,6
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.18,19.999999996999993,131,0.15267175570229002,6
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.18,383.8749999424152,1469,0.26131722256120843,6
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.3,364.1249999453788,1387,0.2625270367306264,7
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.3,34.99999999474995,213,0.16431924880164295,7
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.3,367.87499994481624,1402,0.26239300994637393,7
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.3,34.74999999478745,198,0.1755050504787245,7
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.18,28.874999995668666,190,0.15197368418772983,7
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.18,371.87499994421614,1410,0.26374113471221006,7
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.18,369.8749999445161,1404,0.26344373215421374,7
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.18,29.374999995593672,196,0.14987244895711058,7
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.3,21.99999999669998,133,0.16541353380977428,8
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.3,388.8749999416649,1467,0.2650817995512372,8
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.3,21.749999996737486,166,0.13102409636588846,8
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.3,369.374999944591,1434,0.25758368196972875,8
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.18,379.3749999430907,1443,0.2629071378676997,8
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.18,22.999999996549953,157,0.1464968152646494,8
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.18,372.99999994404726,1426,0.2615708274502435,8
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.18,24.8749999962687,174,0.14295977009349828,8
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.34,20.374999996943743,121,0.1683884297268078,9
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.34,393.3749999409896,1479,0.26597363079174413,9
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.34,24.87499999626873,182,0.1366758241553227,9
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.34,361.3749999457917,1418,0.25484837795895043,9
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.2,362.7499999455856,1385,0.2619133573614337,9
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.2,34.74999999478738,215,0.16162790695249946,9
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.2,370.2499999444601,1405,0.2635231316330677,9
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.2,32.24999999516242,195,0.16538461535980728,9
2,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.31,380.87499994286566,1461,0.26069472959812845,10
2,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.31,21.62499999675624,139,0.15557553954500894,10
2,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.31,375.3749999436909,1412,0.2658463172405743,10
2,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.31,23.87499999641872,188,0.12699468083201446,10
1,1.0,0,"[0.0, 0.0]",1600.0,0.1,0.19,26.87499999596868,186,0.1444892472901542,10
1,1.0,0,"[1.0, 0.0]",1600.0,0.1,0.19,368.6249999447038,1414,0.260696605335717,10
1,1.0,1,"[0.0, 0.0]",1600.0,0.1,0.19,22.62499999660621,152,0.14884868418819874,10
1,1.0,1,"[1.0, 0.0]",1600.0,0.1,0.19,381.62499994275294,1448,0.26355317675604484,10
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.04,13.661764703712551,53,0.257769145353067,0
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.04,6.764705881278551,47,0.14392991236762873,0
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.04,18.088235291244814,70,0.25840336130349734,0
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.04,5.220588234464965,30,0.17401960781549883,0
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.02,10.911764704149315,45,0.24248366009220698,0
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.02,7.823529410522149,55,0.1422459892822209,0
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.02,16.470588232678214,63,0.26143790845520976,0
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.02,5.97058823434585,37,0.16136724957691487,0
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,6.014705881397666,38,0.15828173372099122,1
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.03,14.794117644709182,62,0.23861480072111585,1
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.03,6.632352940123099,39,0.17006033179802818,1
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.03,17.058823526702426,61,0.27965284470003976,1
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.01,13.999999997776483,58,0.24137931030649107,1
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.01,6.382352940162807,42,0.15196078428959064,1
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.01,15.235294115227349,62,0.2457305502456024,1
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.01,5.764705881437373,38,0.1517027863536151,1
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.03,14.794117644709177,55,0.2689839571765305,2
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,8.073529410482443,45,0.17941176467738762,2
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.03,15.926470585705806,63,0.25280112040802866,2
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.03,5.7058823520349495,37,0.15421303654148513,2
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.01,14.823529409410387,59,0.2512462611764472,2
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.01,5.661764704983133,41,0.13809182207275933,2
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.01,15.132352938773106,60,0.2522058823128851,2
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.01,5.558823528528895,40,0.13897058821322236,2
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,5.7058823520349495,33,0.1729055258192409,3
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.03,19.6323529380584,67,0.29302019310534927,3
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.03,8.999999998570596,58,0.15517241376845856,3
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.03,10.573529410085387,42,0.25175070024012824,3
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.01,22.64705881993253,65,0.34841628953742354,3
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.01,8.544117645701817,35,0.24411764702005193,3
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.01,1.3382352939051037,42,0.03186274509297866,3
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.01,8.23529411633911,58,0.14198782959205364,3
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.03,13.970588233075265,57,0.24509803917675904,5
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,7.352941175302773,43,0.1709986319837854,5
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.03,18.294117644153292,73,0.25060435128977115,5
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.03,4.882352940401039,27,0.18082788668151994,5
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.01,11.529411762874748,52,0.22171945697836054,5
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.01,7.102941175342481,48,0.14797794115296836,5
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.01,4.9411764698034615,29,0.1703853955104642,5
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.01,17.602941173674843,71,0.24792874892499778,5
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.04,14.38235293889222,53,0.27136514979041926,6
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.04,8.235294116339105,47,0.17521902375189585,6
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.04,9.98529411606116,42,0.2377450980014562,6
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.04,9.544117645543002,58,0.1645537525093621,6
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.01,9.47058823378997,39,0.24283559573820435,6
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.01,21.10294117311894,61,0.3459498552970318,6
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.01,1.6470588232678198,42,0.039215686268281424,6
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.01,8.338235292793346,58,0.14376267746195423,6
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,5.8382352931904,39,0.1496983408510359,7
2,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.03,15.720588232797327,61,0.2577145611933988,7
2,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.03,6.838235293031578,39,0.17533936648798917,7
2,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.03,15.132352938773105,61,0.2480713596520181,7
1,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.02,6.794117645979762,47,0.1445556945953141,7
1,0.7000000000000001,0,"[1.0, 0.0]",100.0,0.2,0.02,11.83823529223746,53,0.22336293004221622,7
1,0.7000000000000001,1,"[0.0, 0.0]",100.0,0.2,0.02,5.0441176462577,30,0.16813725487525666,7
1,0.7000000000000001,1,"[1.0, 0.0]",100.0,0.2,0.02,17.294117644312124,70,0.2470588234901732,7
2,0.7000000000000001,0,"[0.0, 0.0]",100.0,0.2,0.03,8.308823528092132,43,0.1932284541416775,8
