timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
3,14.867470979690552,2,"[0, 1]",14.873772859573364,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -1.57, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,1
0,100.58405184745789,5,"[0, 0]",100.59312725067139,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,1
1,64.71186542510986,4,"[0, 0]",64.72298240661621,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,1
2,35.37031531333923,3,"[0, 0]",35.376460313797,3,"[[1.0, 4.0, 1.57, 2], [1.0, 5.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 1.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.5499999998899999, 0.5499999998899999]]",[1.0],[1.0],[0.5],[0.5],0,1,1
3,15.241309404373169,2,"[0, 1]",15.255654335021973,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -3.14, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,1
0,101.98347306251526,5,"[0, 0]",101.99329495429993,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.049999999989999995, 0.049999999989999995]]",[0.0],[0.0],[0.5],[0.5],1,0,4
1,70.40911602973938,4,"[0, 0]",70.41520023345947,2,"[[1.0, 3.0, 1.57, 1], [1.0, 3.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.0374999999925, 0.0624999999875]]",[0.0],[0.0],[0.375],[0.625],1,0,4
2,39.29365372657776,3,"[0, 0]",39.30081748962402,3,"[[1.0, 3.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 2.0, -1.57, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,0,4
3,17.343647241592407,2,"[0, 1]",17.351339101791382,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -1.57, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9374999998125, 0.9624999998075]]",[1.0],[1.0],[0.375],[0.625],0,0,4
0,97.5028612613678,5,"[0, 0]",97.51496696472168,1,"[[2.0, 3.0, 3.141592653589793, 0], [1.0, 3.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, -1.57, 1]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,4
1,62.05791902542114,4,"[0, 0]",62.06366848945618,2,"[[1.0, 3.0, 1.57, 1], [1.0, 4.0, 1.57, 2]]","[[1.0, 3.0, -1.57, 1], [1.0, 2.0, -1.57, 2]]","[[0.0, 0.0], [0.44999999990999995, 0.44999999990999995]]",[0.0],[0.0],[0.5],[0.5],1,1,4
2,43.5762836933136,3,"[0, 0]",43.58688831329346,3,"[[1.0, 3.0, 1.57, 2], [1.0, 4.0, 1.57, 3]]","[[1.0, 2.0, -1.57, 2], [1.0, 1.0, -1.57, 3]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,4
3,14.474448204040527,2,"[0, 1]",14.48394227027893,4,"[[1.0, 4.0, 1.57, 3], [1.0, 5.0, 1.57, 4]]","[[1.0, 1.0, -1.57, 3], [1.0, 0.0, -1.57, 4]]","[[0.09999999997999999, 0.09999999997999999], [0.4374999999125, 0.6624999998675]]",[1.0],[1.0],[0.375],[0.625],0,1,4
