timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
4,46.583866357803345,5,"[0, 0]",46.588759660720825,5,"[[3.0, 3.0, 1.57, 4], [3.0, 3.0, -0.0, 5]]","[[0.0, 3.0, -1.57, 4], [0.0, 3.0, -1.57, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,0
5,12.897000789642334,2,"[0, 0]",12.901543617248535,6,"[[3.0, 4.0, 3.14, 5], [2.0, 4.0, 1.57, 6]]","[[0.0, 3.0, -1.57, 5], [0.0, 3.0, 0.0, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9916666664683331, 0.9083333331516661]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,1,0
6,9.411508560180664,2,"[1, 0]",9.416192531585693,7,"[[2.0, 4.0, 1.57, 6], [2.0, 5.0, 1.57, 7]]","[[0.0, 3.0, 0.0, 6], [1.0, 3.0, 0.0, 7]]","[[0.8999999998199999, 0.8999999998199999], [0.9916666664683331, 0.9083333331516661]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,1,0
0,126.45318078994751,7,"[0, 0]",126.45881772041321,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,9
1,100.62328577041626,6,"[0, 0]",100.63084721565247,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 1.57, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 2.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,9
2,75.37506127357483,5,"[0, 0]",75.3840560913086,3,"[[3.0, 2.0, 1.57, 2], [3.0, 3.0, 3.14, 3]]","[[0.0, 3.0, -1.57, 2], [0.0, 2.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,9
3,65.10094404220581,5,"[0, 0]",65.10730147361755,4,"[[3.0, 3.0, 3.14, 3], [2.0, 3.0, 1.57, 4]]","[[0.0, 2.0, -3.14, 3], [0.0, 2.0, -1.57, 4]]","[[0.499999999925, 0.499999999925], [0.9166666665291661, 0.583333333245833]]",[1.0],[1.0],[0.833333333333333],[0.16666666666666602],0,0,9
4,27.05667233467102,3,"[0, 0]",27.061995029449463,5,"[[2.0, 3.0, 1.57, 4], [2.0, 4.0, 1.57, 5]]","[[0.0, 2.0, -3.14, 4], [0.0, 2.0, -4.71, 5]]","[[0.499999999925, 0.499999999925], [0.958333333189583, 0.5416666665854161]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,0,9
5,11.30815577507019,2,"[1, 0]",11.313698530197144,6,"[[2.0, 4.0, 1.57, 5], [2.0, 5.0, -0.0, 6]]","[[0.0, 2.0, -4.71, 5], [-0.0, 3.0, -6.28, 6]]","[[0.499999999925, 0.499999999925], [0.99999999985, 0.499999999925]]",[1.0],[1.0],[1.0],[0.0],0,0,9
0,121.70602750778198,7,"[0, 0]",121.71308732032776,1,"[[5.0, 2.0, 3.141592653589793, 0], [5.0, 2.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, -1.57, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.9499999998099999, 0.9499999998099999]]",[1.0],[1.0],[0.5],[0.5],0,1,9
1,93.14408946037292,6,"[0, 0]",93.1500461101532,2,"[[4.0, 2.0, 3.14, 1], [4.0, 2.0, 1.57, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 3.0, -1.57, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,9
2,72.55583930015564,5,"[0, 0]",72.56407451629639,3,"[[3.0, 2.0, 1.57, 2], [3.0, 2.0, -0.0, 3]]","[[0.0, 3.0, -1.57, 2], [0.0, 2.0, -3.14, 3]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,9
3,59.99547815322876,5,"[0, 0]",60.00232410430908,4,"[[3.0, 3.0, 3.14, 3], [3.0, 3.0, 4.71, 4]]","[[0.0, 2.0, -3.14, 3], [0.0, 2.0, -3.14, 4]]","[[0.8999999998199999, 0.8999999998199999], [0.9666666664733331, 0.9333333331466661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,9
4,27.43637704849243,3,"[0, 0]",27.442604064941406,5,"[[2.0, 3.0, 1.57, 4], [2.0, 4.0, -0.0, 5]]","[[0.0, 2.0, -3.14, 4], [0.0, 2.0, -4.71, 5]]","[[0.8999999998199999, 0.8999999998199999], [0.9916666664683331, 0.9083333331516661]]",[1.0],[1.0],[0.9166666666666661],[0.08333333333333301],0,1,9
5,10.924371480941772,2,"[1, 0]",10.932308912277222,6,"[[2.0, 4.0, 1.57, 5], [2.0, 5.0, 1.57, 6]]","[[0.0, 2.0, -4.71, 5], [-0.0, 3.0, -3.14, 6]]","[[0.8999999998199999, 0.8999999998199999], [0.9999999998, 0.8999999998199999]]",[1.0],[1.0],[1.0],[0.0],0,1,9
0,82.1024956703186,7,"[0, 0]",82.11079692840576,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,6
1,77.5133957862854,6,"[0, 0]",77.52348852157593,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 1.57, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 3.0, -1.57, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
2,61.099565267562866,5,"[0, 0]",61.1065456867218,3,"[[3.0, 2.0, 1.57, 2], [3.0, 3.0, 1.57, 3]]","[[0.0, 3.0, -1.57, 2], [0.0, 2.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
3,55.59518074989319,5,"[0, 0]",55.60626173019409,4,"[[3.0, 3.0, 1.57, 3], [3.0, 3.0, 1.57, 4]]","[[0.0, 3.0, -1.57, 3], [0.0, 2.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
4,62.42921161651611,5,"[0, 0]",62.43521475791931,5,"[[3.0, 3.0, 1.57, 4], [3.0, 3.0, 1.57, 5]]","[[0.0, 3.0, -1.57, 4], [0.0, 2.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
5,67.23775386810303,5,"[0, 0]",67.24800896644592,6,"[[3.0, 3.0, 1.57, 5], [3.0, 3.0, 1.57, 6]]","[[0.0, 3.0, -1.57, 5], [0.0, 2.0, 0.0, 6]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
6,102.44394731521606,5,"[0, 0]",102.4543809890747,7,"[[3.0, 3.0, 1.57, 6], [3.0, 3.0, 1.57, 7]]","[[0.0, 2.0, 0.0, 6], [1.0, 2.0, 0.0, 7]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,6
7,87.60527515411377,5,"[0, 0]",87.61230182647705,8,"[[3.0, 3.0, 1.57, 7], [3.0, 3.0, 1.57, 8]]","[[0.0, 2.0, 1.57, 7], [0.0, 2.0, -0.0, 8]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
8,93.40633606910706,5,"[0, 0]",93.4135890007019,9,"[[3.0, 3.0, 1.57, 8], [3.0, 3.0, 1.57, 9]]","[[0.0, 2.0, 1.57, 8], [0.0, 2.0, -0.0, 9]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
9,81.56700277328491,5,"[0, 0]",81.57335877418518,10,"[[3.0, 3.0, 1.57, 9], [3.0, 3.0, 1.57, 10]]","[[0.0, 2.0, 1.57, 9], [0.0, 2.0, -0.0, 10]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,6
0,99.50047016143799,7,"[0, 0]",99.51036381721497,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 1.57, 1]]","[[0.0, 3.0, 0.0, 0], [0.0, 3.0, -1.57, 1]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,6
1,77.07081866264343,6,"[0, 0]",77.07591199874878,2,"[[4.0, 2.0, 3.14, 1], [4.0, 2.0, 1.57, 2]]","[[0.0, 3.0, -1.57, 1], [0.0, 3.0, -1.57, 2]]","[[0.8999999998199999, 0.8999999998199999], [0.958333333141666, 0.9416666664783331]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,6
